,year,rank,name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,artist_genres,artist_popularity,artist_followers,playlist
144,2014,45,Not a Bad Thing,Justin Timberlake,spotify:track:3nB82yGjtbQFSU0JLAwLRH,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453,"['dance pop', 'pop']",78,13470511,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
145,2014,46,Roar,Katy Perry,spotify:track:27tNWlhdAryQY04Gb2ZhUI,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,['pop'],81,30462395,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
146,2014,47,Ain't It Fun,Paramore,spotify:track:3yrvQHw6pQemsrCQEpMnKv,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",75,8163028,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
147,2014,48,The Man,Aloe Blacc,spotify:track:2stPxcgjdSImK7Gizl8ZUN,0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853,254880,"['pop soul', 'r&b']",62,713986,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
148,2014,49,This Is How We Roll,Florida Georgia Line,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",71,5427204,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
149,2014,50,Classic,MKTO,spotify:track:6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,"['pop', 'post-teen pop']",62,1051771,https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4
150,2015,1,Uptown Funk (feat. Bruno Mars),Mark Ronson,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,['pop soul'],71,1048287,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
151,2015,2,Thinking out Loud,Ed Sheeran,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,"['pop', 'singer-songwriter pop', 'uk pop']",86,115510566,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
152,2015,3,See You Again (feat. Charlie Puth),Wiz Khalifa,spotify:track:2JzZzZUQj3Qff7wapcbKjc,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,11201845,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
153,2015,4,Trap Queen,Fetty Wap,spotify:track:7jBikOupWdN5Uy6IDS5L31,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.818,148.075,222093,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",68,4570896,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
154,2015,5,Sugar,Maroon 5,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,['pop'],82,41729321,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
155,2015,6,Shut Up and Dance,WALK THE MOON,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']",65,2115221,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
156,2015,7,Blank Space,Taylor Swift,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,['pop'],100,93162122,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
157,2015,8,Watch Me (Whip / Nae Nae),Silentó,spotify:track:5RIVoVdkDLEygELLCniZFr,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,"['chicago bop', 'pinoy hip hop']",47,226322,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
158,2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,spotify:track:1cQ3LIkZE68pMSnPhZWXLu,0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,277724,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
159,2015,10,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566,['reggae fusion'],61,616937,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
160,2015,11,Can't Feel My Face,The Weeknd,spotify:track:22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,"['canadian contemporary r&b', 'canadian pop', 'pop']",92,74712543,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
161,2015,12,Love Me Like You Do,Ellie Goulding,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,"['indietronica', 'metropopolis', 'pop', 'uk pop']",77,12380596,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
162,2015,13,Take Me To Church,Hozier,spotify:track:3dYD57lRAUcMHufyqn9GcI,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,"['irish singer-songwriter', 'modern rock', 'pov: indie']",80,6127286,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
163,2015,14,Bad Blood,Taylor Swift,spotify:track:0TvQLMecTE8utzoNmvXRbK,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,['pop'],100,93162122,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
164,2015,15,Lean On (feat. MØ & DJ Snake),Major Lazer,spotify:track:2YWjW3wwQIBLNhxWKBQd16,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",74,6331076,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
165,2015,16,Want to Want Me,Jason Derulo,spotify:track:7oGZAicScQt96OAW4AruYy,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719,"['dance pop', 'pop']",76,11977089,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
166,2015,17,Shake It Off,Taylor Swift,spotify:track:0cqRj7pUJDkTCEsJkx8snD,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,219200,['pop'],100,93162122,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
167,2015,18,Where Are Ü Now (with Justin Bieber),Jack Ü,spotify:track:66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,"['edm', 'electro house', 'pop dance']",56,1085186,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
168,2015,19,Fight Song,Rachel Platten,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,"['post-teen pop', 'viral pop']",59,890996,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
169,2015,20,679 (feat. Remy Boyz),Fetty Wap,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",68,4570896,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
170,2015,21,Lips Are Movin,Meghan Trainor,spotify:track:3fNaQSMgFrYTkTshRX7J1u,0.776,0.819,7,-5.424,1,0.046,0.0467,2.37e-06,0.112,0.947,139.054,181413,"['hip pop', 'pop']",75,14238862,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
171,2015,22,Worth It (feat. Kid Ink),Fifth Harmony,spotify:track:41Fflg7qHiVOD6dEPvsCzO,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,"['girl group', 'pop', 'talent show']",66,16245923,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
172,2015,23,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",59,2840856,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
173,2015,24,"Honey, I'm Good.",Andy Grammer,spotify:track:4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,"['neo mellow', 'post-teen pop', 'viral pop']",65,1183153,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
174,2015,25,I'm Not The Only One,Sam Smith,spotify:track:7795WJLVKJoAyVoOtCWqXN,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,"['pop', 'uk pop']",82,23373333,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
175,2015,26,Good For You,Selena Gomez,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,221280,"['pop', 'post-teen pop']",81,46621750,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
176,2015,27,All About That Bass,Meghan Trainor,spotify:track:5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,"['hip pop', 'pop']",75,14238862,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
177,2015,28,Style,Taylor Swift,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,['pop'],100,93162122,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
178,2015,29,Hotline Bling,Drake,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
179,2015,30,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,spotify:track:285HeuLxsngjFn4GGegGNm,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",85,26460778,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
180,2015,31,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,spotify:track:26rdOwwjC2UnweK3xeS58u,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",76,8860312,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
181,2015,32,What Do You Mean?,Justin Bieber,spotify:track:4B0JvthVoAAuygILe3n4Bs,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,"['canadian pop', 'pop']",87,74713042,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
182,2015,33,Photograph,Ed Sheeran,spotify:track:7n4c0ne26iBGFGbLkjS6Vf,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,258987,"['pop', 'singer-songwriter pop', 'uk pop']",86,115510566,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
183,2015,34,Hello,Adele,spotify:track:62PaSfnXSMyLshYJrlTuL3,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,"['british soul', 'pop', 'pop soul', 'uk pop']",83,52649190,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
184,2015,35,Stitches,Shawn Mendes,spotify:track:3zkWCteF82vJwv0hRLba76,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,206880,"['canadian pop', 'pop', 'viral pop']",80,42773244,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
185,2015,36,Talking Body,Tove Lo,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238427,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",71,3529516,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
186,2015,37,Jealous,Nick Jonas,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,0.7,0.701,11,-3.834,0,0.161,0.013,0.0,0.461,0.38,93.012,223107,"['dance pop', 'pop']",62,9568002,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
187,2015,38,Time of Our Lives,Pitbull,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360,"['dance pop', 'miami hip hop', 'pop']",80,10299733,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
188,2015,39,Locked Away (feat. Adam Levine),R. City,spotify:track:7x5xYW5W42OGPAdHUyyguy,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,"['reggae fusion', 'virgin islands reggae']",59,147822,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
189,2015,40,Somebody,Natalie La Rose,spotify:track:7ioiB40H9xKs04QtIso2I3,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907,[],46,109542,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
190,2015,41,FourFiveSeconds,Rihanna,spotify:track:78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,188238,"['barbadian pop', 'pop', 'urban contemporary']",87,58623404,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
191,2015,42,Centuries,Fall Out Boy,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,"['emo', 'modern rock', 'pop', 'rock']",77,10386775,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
192,2015,43,My Way (feat. Monty),Fetty Wap,spotify:track:1WoOzgvz6CgH4pX6a1RKGp,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,213053,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",68,4570896,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
193,2015,44,Take Your Time,Sam Hunt,spotify:track:6DEaND0SHv3sC11xobZLiy,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,243707,"['contemporary country', 'country', 'country pop', 'modern country rock']",67,2314133,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
194,2015,45,Animals,Maroon 5,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,['pop'],82,41729321,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
195,2015,46,I Don't Fuck With You,Big Sean,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",74,11179172,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
196,2015,47,Bitch Better Have My Money,Rihanna,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,"['barbadian pop', 'pop', 'urban contemporary']",87,58623404,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
197,2015,48,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,spotify:track:4T0ScSPdQKmGvruK7pavNP,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,176744,"['atl hip hop', 'dirty south rap', 'rap', 'southern hip hop', 'trap']",62,2824951,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
198,2015,49,Nasty Freestyle,T-Wayne,spotify:track:0PT7nlpo11hYYyfnBgtilT,0.779,0.472,11,-7.116,1,0.218,0.0577,0.0,0.114,0.412,135.051,142212,"['houston rap', 'viral trap']",42,159476,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
199,2015,50,Only,Nicki Minaj,spotify:track:6AD3gisKJrvj1STmAIRzHg,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,312027,"['hip pop', 'pop', 'queens hip hop', 'rap']",84,30126326,https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d
200,2016,1,Love Yourself,Justin Bieber,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,"['canadian pop', 'pop']",87,74713042,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
201,2016,2,One Dance,Drake,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,82201449,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
202,2016,3,Work,Rihanna,spotify:track:72TFWvU3wUYdUuxejTTIzt,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,"['barbadian pop', 'pop', 'urban contemporary']",87,58623404,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
203,2016,4,Stressed Out,Twenty One Pilots,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,"['modern rock', 'pop', 'pov: indie', 'rock']",77,24113320,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
204,2016,5,Panda,Desiigner,spotify:track:275a9yzwGB6ncAW4SxY7q3,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,247867,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",59,3538015,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
205,2016,6,Hello,Adele,spotify:track:62PaSfnXSMyLshYJrlTuL3,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,"['british soul', 'pop', 'pop soul', 'uk pop']",83,52649190,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
206,2016,7,Don't Let Me Down,The Chainsmokers,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,['pop'],77,20467903,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
207,2016,8,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,"['dance pop', 'pop']",78,13470511,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
208,2016,9,Cheap Thrills,Sia,spotify:track:3S4px9f4lceWdKf0gWciFu,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,"['australian dance', 'australian pop', 'pop']",82,27262941,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
209,2016,10,Closer,The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,['pop'],77,20467903,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
210,2016,11,7 Years,Lukas Graham,spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,"['danish pop', 'scandipop']",69,2151972,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
211,2016,12,Needed Me,Rihanna,spotify:track:4pAl7FkDMNBsjykPXo91B3,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,"['barbadian pop', 'pop', 'urban contemporary']",87,58623404,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
212,2016,13,My House,Flo Rida,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",76,8860312,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
213,2016,14,I Took A Pill In Ibiza,Mike Posner,spotify:track:3CCyVdprlcXui4ZwMw1hNS,0.637,0.318,10,-10.07,1,0.0716,0.622,1.58e-06,0.125,0.383,74.11,280800,"['dance pop', 'pop', 'pop dance', 'pop rap']",66,1374778,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
214,2016,15,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,"['girl group', 'pop', 'talent show']",66,16245923,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
215,2016,16,This Is What You Came For,Calvin Harris,spotify:track:0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",82,23447732,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
216,2016,17,Cake By The Ocean,DNCE,spotify:track:76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,"['dance pop', 'pop']",65,4599980,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
217,2016,18,"Me, Myself & I",G-Eazy,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",73,5213215,https://open.spotify.com/playlist/08kp8Sr0UnrLRkafdNrUCM?si=c02f061a24b7499c&pt=e53d60ef50320a02f8a09d1424aa89fe
