"year","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","playlist_url","duration_seconds","playlist","group"
"2013","It's Time","Imagine Dragons",0.656,0.884,2,-4.748,0.0372,0.0162,0,0.144,0.86,105.009,84,51152394,"https://open.spotify.com/playlist/7A2y24vTcfs2PeHc3YkjYe?si=cd22b32301ac404a",240.307,"popular","popular"
"2013","Power Trip (feat. Miguel)","J. Cole",0.667,0.608,1,-7.054,0.216,0.324,0.000198,0.426,0.475,99.992,84,21963405,"https://open.spotify.com/playlist/7A2y24vTcfs2PeHc3YkjYe?si=cd22b32301ac404a",241.16,"popular","popular"
"2013","Girl On Fire (feat. Nicki Minaj) - Inferno Version","Alicia Keys",0.591,0.808,9,-5.943,0.288,0.0869,0.00396,0.147,0.337,92.864,75,11227278,"https://open.spotify.com/playlist/7A2y24vTcfs2PeHc3YkjYe?si=cd22b32301ac404a",270.72,"popular","popular"
"2013","Heart Attack","Demi Lovato",0.504,0.785,8,-4.802,0.104,0.0738,0,0.239,0.502,173.968,76,26354431,"https://open.spotify.com/playlist/7A2y24vTcfs2PeHc3YkjYe?si=cd22b32301ac404a",210.84,"popular","popular"
"2013","Love Somebody","Maroon 5",0.675,0.783,1,-6.284,0.0365,0.134,0,0.122,0.4,120.018,82,41729321,"https://open.spotify.com/playlist/7A2y24vTcfs2PeHc3YkjYe?si=cd22b32301ac404a",229.973,"popular","popular"
"2014","Happy","Pharrell Williams",0.792,0.439,8,-18.813,0.0602,0.726,0.887,0.0563,0.655,125.578,76,4311438,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",123.31,"popular","popular"
"2014","Dark Horse","Katy Perry",0.645,0.585,6,-6.122,0.0513,0.00314,0,0.165,0.353,131.931,81,30462395,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",215.672,"popular","popular"
"2014","All of Me","John Legend",0.422,0.264,8,-7.064,0.0322,0.922,0,0.132,0.331,119.93,73,6628244,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",269.56,"popular","popular"
"2014","Fancy","Iggy Azalea",0.912,0.716,10,-4.141,0.0697,0.0904,0,0.0491,0.377,94.981,65,6511349,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",199.938,"popular","popular"
"2014","Counting Stars","OneRepublic",0.664,0.705,1,-4.972,0.0382,0.0654,0,0.115,0.477,122.017,80,16488664,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",257.84,"popular","popular"
"2014","Talk Dirty (feat. 2 Chainz)","Jason Derulo",0.76,0.652,6,-7.321,0.232,0.0348,0,0.307,0.759,100.315,76,11977089,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",177.685,"popular","popular"
"2014","Rude","MAGIC!",0.773,0.758,1,-4.993,0.0381,0.0422,0,0.305,0.925,144.033,63,1323633,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",224.84,"popular","popular"
"2014","All About That Bass","Meghan Trainor",0.807,0.887,9,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,75,14238862,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",187.92,"popular","popular"
"2014","Problem","Ariana Grande",0.66,0.805,1,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008,86,95007497,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",193.92,"popular","popular"
"2014","Stay With Me","Sam Smith",0.418,0.42,0,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,82,23373333,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",172.724,"popular","popular"
"2014","Timber (feat. Ke$ha)","Pitbull",0.581,0.963,11,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,80,10299733,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",204.16,"popular","popular"
"2014","Pompeii","Bastille",0.679,0.715,9,-6.383,0.0407,0.0755,0,0.271,0.571,127.435,72,5493403,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",214.148,"popular","popular"
"2014","Shake It Off","Taylor Swift",0.647,0.785,7,-5.414,0.165,0.0561,0,0.148,0.943,160.015,100,93162122,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",219.2,"popular","popular"
"2014","Am I Wrong","Nico & Vinz",0.729,0.675,8,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968,59,521147,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",245.867,"popular","popular"
"2014","Turn Down for What","DJ Snake",0.818,0.799,1,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,76,8756119,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",213.733,"popular","popular"
"2014","The Monster","Eminem",0.781,0.853,1,-3.68,0.0715,0.0525,0,0.12,0.624,110.049,87,78644592,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",250.189,"popular","popular"
"2014","Say Something","A Great Big World",0.407,0.147,2,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,58,566820,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",229.4,"popular","popular"
"2014","Team","Lorde",0.69,0.578,6,-7.436,0.0929,0.167,0,0.305,0.416,99.961,74,10000283,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",193.059,"popular","popular"
"2014","Let Her Go","Passenger",0.479,0.545,7,-7.346,0.0688,0.365,0,0.0963,0.243,74.897,69,3264994,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",252.733,"popular","popular"
"2014","Royals","Lorde",0.674,0.428,7,-9.504,0.122,0.121,0,0.132,0.337,84.878,74,10000283,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",190.185,"popular","popular"
"2014","Let It Go - From ""Frozen""/Soundtrack Version","Idina Menzel",0.543,0.485,8,-6.85,0.0305,0.558,0,0.12,0.371,136.961,67,442927,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",223.84,"popular","popular"
"2014","Wake Me Up","Avicii",0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,78,23211510,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",247.427,"popular","popular"
"2014","Demons","Imagine Dragons",0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,84,51152394,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",175.2,"popular","popular"
"2014","Story of My Life","One Direction",0.6,0.663,3,-5.802,0.0477,0.225,0,0.119,0.286,121.07,81,33919170,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",245.493,"popular","popular"
"2014","Chandelier","Sia",0.399,0.787,1,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,82,27262941,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",216.12,"popular","popular"
"2014","Black Widow","Iggy Azalea",0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,65,6511349,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",209.423,"popular","popular"
"2014","Bang Bang","Jessie J",0.706,0.786,0,-3.417,0.091,0.26,0,0.38,0.751,150.028,68,11695127,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",199.387,"popular","popular"
"2014","Latch","Disclosure",0.729,0.735,1,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,69,2148521,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",255.867,"popular","popular"
"2014","Maps","Maroon 5",0.742,0.713,1,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,82,41729321,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",189.96,"popular","popular"
"2014","Loyal (feat. Lil Wayne & Tyga)","Chris Brown",0.841,0.522,10,-5.963,0.049,0.0168,1.37e-06,0.188,0.616,99.059,85,20851453,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",264.947,"popular","popular"
"2014","Best Day Of My Life","American Authors",0.673,0.902,2,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,63,1563922,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",194.24,"popular","popular"
"2014","Habits (Stay High)","Tove Lo",0.729,0.65,5,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,71,3529516,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",209.16,"popular","popular"
"2014","Summer","Calvin Harris",0.596,0.856,4,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,82,23447732,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",222.533,"popular","popular"
"2014","Boom Clap","Charli XCX",0.659,0.911,4,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,73,3019114,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",169.866,"popular","popular"
"2014","Drunk in Love (feat. Jay-Z)","Beyoncé",0.583,0.621,5,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,82,36394312,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",323.48,"popular","popular"
"2014","Anaconda","Nicki Minaj",0.964,0.605,9,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994,84,30126326,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",260.24,"popular","popular"
"2014","Break Free","Ariana Grande",0.687,0.702,7,-5.324,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,86,95007497,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",214.84,"popular","popular"
"2014","Bailando - Spanish Version","Enrique Iglesias",0.723,0.777,7,-3.503,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,75,11276685,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",243.413,"popular","popular"
"2014","Burn","Ellie Goulding",0.559,0.777,1,-5.031,0.0432,0.31,0,0.105,0.329,87.016,77,12380596,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",231.212,"popular","popular"
"2014","Wiggle (feat. Snoop Dogg)","Jason Derulo",0.697,0.621,9,-6.886,0.25,0.0802,0,0.162,0.721,81.946,76,11977089,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",193.296,"popular","popular"
"2014","Rather Be (feat. Jess Glynne)","Clean Bandit",0.799,0.586,11,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,71,5342848,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",227.833,"popular","popular"
"2014","Don't Tell 'Em","Jeremih",0.856,0.527,2,-5.225,0.0997,0.392,0,0.11,0.386,98.052,71,6582221,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",266.84,"popular","popular"
"2014","Show Me (feat. Chris Brown)","Kid Ink",0.711,0.508,7,-7.299,0.0502,0.0355,0,0.141,0.663,98.098,63,3022987,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",217.8,"popular","popular"
"2014","Wrecking Ball","Miley Cyrus",0.53,0.422,5,-6.262,0.0342,0.407,0,0.107,0.349,119.964,82,22682874,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",221.36,"popular","popular"
"2014","Not a Bad Thing","Justin Timberlake",0.308,0.563,0,-9.169,0.0719,0.527,4.58e-06,0.134,0.109,85.901,78,13470511,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",688.453,"popular","popular"
"2014","Roar","Katy Perry",0.671,0.771,7,-4.821,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,81,30462395,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",223.546,"popular","popular"
"2014","Ain't It Fun","Paramore",0.61,0.893,9,-3.681,0.0921,0.154,4.41e-05,0.021,0.673,104.031,75,8163028,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",296.52,"popular","popular"
"2014","The Man","Aloe Blacc",0.308,0.769,11,-7.256,0.065,0.0331,0,0.214,0.488,81.853,62,713986,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",254.88,"popular","popular"
"2014","This Is How We Roll","Florida Georgia Line",0.555,0.931,8,-2.969,0.0367,0.016,0,0.405,0.723,132.085,71,5427204,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",220.907,"popular","popular"
"2014","Classic","MKTO",0.72,0.791,1,-4.689,0.124,0.0384,0,0.157,0.756,102.071,62,1051771,"https://open.spotify.com/playlist/4p0LLXmQk4WOhpjGQ16eW7?si=eb652a4d4349461e&pt=e862d0af6633d6386b7ca0212d8efdb4",175.427,"popular","popular"
"2015","Uptown Funk (feat. Bruno Mars)","Mark Ronson",0.856,0.609,0,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,71,1048287,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",269.667,"popular","popular"
"2015","Thinking out Loud","Ed Sheeran",0.781,0.445,2,-6.061,0.0295,0.474,0,0.184,0.591,78.998,86,115510566,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",281.56,"popular","popular"
"2015","See You Again (feat. Charlie Puth)","Wiz Khalifa",0.689,0.481,10,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,78,11201845,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",229.526,"popular","popular"
"2015","Trap Queen","Fetty Wap",0.746,0.873,7,-3.803,0.128,0.0244,0,0.354,0.818,148.075,68,4570896,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",222.093,"popular","popular"
"2015","Sugar","Maroon 5",0.748,0.788,1,-7.055,0.0334,0.0591,0,0.0863,0.884,120.076,82,41729321,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",235.493,"popular","popular"
"2015","Shut Up and Dance","WALK THE MOON",0.578,0.866,1,-3.804,0.0619,0.00701,0,0.257,0.619,128.038,65,2115221,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",199.08,"popular","popular"
"2015","Blank Space","Taylor Swift",0.76,0.703,5,-5.412,0.054,0.103,0,0.0913,0.57,95.997,100,93162122,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",231.827,"popular","popular"
"2015","Watch Me (Whip / Nae Nae)","Silentó",0.821,0.759,8,-8.541,0.121,0.247,0,0.321,0.962,140.01,47,226322,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",185.143,"popular","popular"
"2015","Earned It (Fifty Shades Of Grey)","The Weeknd",0.658,0.282,2,-8.282,0.0353,0.433,0,0.0741,0.39,119.757,92,74712543,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",277.724,"popular","popular"
"2015","Cheerleader (Felix Jaehn Remix) - Radio Edit","OMI",0.782,0.685,4,-6.237,0.0309,0.166,1.18e-05,0.16,0.603,118.016,61,616937,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",180.566,"popular","popular"
"2015","Can't Feel My Face","The Weeknd",0.705,0.769,9,-5.526,0.0425,0.113,0,0.105,0.583,107.949,92,74712543,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",213.52,"popular","popular"
"2015","Love Me Like You Do","Ellie Goulding",0.489,0.597,5,-6.633,0.0292,0.27,0,0.105,0.324,95.012,77,12380596,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",253.52,"popular","popular"
"2015","Take Me To Church","Hozier",0.566,0.664,4,-5.303,0.0464,0.634,0,0.116,0.437,128.945,80,6127286,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",241.688,"popular","popular"
"2015","Bad Blood","Taylor Swift",0.652,0.802,7,-6.114,0.181,0.0871,6.45e-06,0.148,0.295,170.157,100,93162122,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",211.933,"popular","popular"
"2015","Lean On (feat. MØ & DJ Snake)","Major Lazer",0.723,0.809,7,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,74,6331076,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",176.561,"popular","popular"
"2015","Want to Want Me","Jason Derulo",0.775,0.68,0,-5.508,0.0629,0.00906,0,0.109,0.656,114.025,76,11977089,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",207.719,"popular","popular"
"2015","Shake It Off","Taylor Swift",0.647,0.8,7,-5.384,0.165,0.0647,0,0.334,0.942,160.078,100,93162122,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",219.2,"popular","popular"
"2015","Where Are Ü Now (with Justin Bieber)","Jack Ü",0.432,0.781,4,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,56,1085186,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",250.286,"popular","popular"
"2015","Fight Song","Rachel Platten",0.564,0.714,7,-4.987,0.129,0.0549,0,0.155,0.33,175.924,59,890996,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",204.013,"popular","popular"
"2015","679 (feat. Remy Boyz)","Fetty Wap",0.618,0.717,7,-5.738,0.318,0.00256,0,0.625,0.603,190.05,68,4570896,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",196.693,"popular","popular"
"2015","Lips Are Movin","Meghan Trainor",0.776,0.819,7,-5.424,0.046,0.0467,2.37e-06,0.112,0.947,139.054,75,14238862,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",181.413,"popular","popular"
"2015","Worth It (feat. Kid Ink)","Fifth Harmony",0.884,0.765,8,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987,66,16245923,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",224.573,"popular","popular"
"2015","Post to Be (feat. Chris Brown & Jhene Aiko)","Omarion",0.733,0.676,10,-5.655,0.0432,0.0697,0,0.208,0.701,97.448,59,2840856,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",226.581,"popular","popular"
"2015","Honey, I'm Good.","Andy Grammer",0.752,0.775,9,-7.289,0.0546,0.0324,0,0.351,0.595,122.014,65,1183153,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",199.263,"popular","popular"
"2015","I'm Not The Only One","Sam Smith",0.677,0.485,5,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,82,23373333,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",239.317,"popular","popular"
"2015","Good For You","Selena Gomez",0.607,0.673,5,-6.484,0.0611,0.181,0,0.069,0.215,88.952,81,46621750,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",221.28,"popular","popular"
"2015","All About That Bass","Meghan Trainor",0.807,0.887,9,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,75,14238862,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",187.92,"popular","popular"
"2015","Style","Taylor Swift",0.588,0.791,7,-5.595,0.0402,0.00245,0.00258,0.118,0.487,94.933,100,93162122,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",231,"popular","popular"
"2015","Hotline Bling","Drake",0.891,0.628,2,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,95,82201449,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",267.067,"popular","popular"
"2015","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",0.596,0.73,9,-4.091,0.151,0.24,0,0.325,0.525,85.979,85,26460778,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",192.56,"popular","popular"
"2015","GDFR (feat. Sage the Gemini & Lookas)","Flo Rida",0.657,0.827,5,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889,76,8860312,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",190.186,"popular","popular"
"2015","What Do You Mean?","Justin Bieber",0.845,0.567,5,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,87,74713042,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",205.68,"popular","popular"
"2015","Photograph","Ed Sheeran",0.718,0.379,4,-10.48,0.0359,0.607,0.000472,0.0986,0.22,108.033,86,115510566,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",258.987,"popular","popular"
"2015","Hello","Adele",0.578,0.43,5,-6.134,0.0305,0.33,0,0.0854,0.288,78.991,83,52649190,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",295.502,"popular","popular"
"2015","Stitches","Shawn Mendes",0.746,0.754,1,-6.684,0.0676,0.0152,0,0.0486,0.746,149.882,80,42773244,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",206.88,"popular","popular"
"2015","Talking Body","Tove Lo",0.736,0.761,4,-5.449,0.0338,0.0966,0,0.0823,0.114,119.999,71,3529516,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",238.427,"popular","popular"
"2015","Jealous","Nick Jonas",0.7,0.701,11,-3.834,0.161,0.013,0,0.461,0.38,93.012,62,9568002,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",223.107,"popular","popular"
"2015","Time of Our Lives","Pitbull",0.721,0.802,1,-5.797,0.0583,0.0921,0,0.694,0.724,124.022,80,10299733,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",229.36,"popular","popular"
"2015","Locked Away (feat. Adam Levine)","R. City",0.509,0.671,1,-5.709,0.0678,0.304,0,0.0452,0.55,118.413,59,147822,"https://open.spotify.com/playlist/5j8mBlHCoqdhKS3NwnjdzJ?si=b9e004e52ab4471d",227.48,"popular","popular"
